date,mine_id,mine_name,planned_tonnage,actual_tonnage,ore_grade_mn,recovery_rate,crusher_utilization,fleet_availability,operating_hours,downtime_hours,rainfall_mm,shortfall_tonnes,shortfall_percentage,shortfall_event
2025-07-17,dongri-buzurg,Dongri Buzurg Opencast,4800,3300,48.7,85.3,84.6,81.6,21.0,3.0,35.7,1500,31.2,1
2025-07-18,dongri-buzurg,Dongri Buzurg Opencast,4800,3171,48.2,85.5,80.1,81.0,20.2,3.8,48.4,1629,33.9,1
2025-07-19,dongri-buzurg,Dongri Buzurg Opencast,4800,3484,47.5,85.3,86.2,87.2,20.8,3.2,37.0,1316,27.4,1
2025-07-20,dongri-buzurg,Dongri Buzurg Opencast,4800,3666,49.0,86.2,83.4,86.9,21.4,2.6,23.5,1134,23.6,1
2025-07-21,dongri-buzurg,Dongri Buzurg Opencast,4800,2239,48.8,87.4,69.6,68.3,17.0,7.0,85.2,2561,53.4,1
2025-07-22,dongri-buzurg,Dongri Buzurg Opencast,4800,1606,48.6,86.5,52.9,62.4,13.9,10.1,145.3,3194,66.5,1
2025-07-23,dongri-buzurg,Dongri Buzurg Opencast,4800,2858,47.8,86.2,79.7,76.6,20.1,3.9,51.5,1942,40.5,1
2025-07-24,dongri-buzurg,Dongri Buzurg Opencast,4800,3741,48.9,85.8,84.6,88.8,21.8,2.2,25.9,1059,22.1,1
2025-07-25,dongri-buzurg,Dongri Buzurg Opencast,4800,2719,49.5,88.5,72.3,74.0,18.6,5.4,67.8,2081,43.4,1
2025-07-26,dongri-buzurg,Dongri Buzurg Opencast,4800,3908,48.2,85.7,92.7,89.8,22.5,1.5,2.9,892,18.6,1
2025-07-27,dongri-buzurg,Dongri Buzurg Opencast,4800,4178,48.8,88.0,86.0,99.0,22.3,1.7,3.6,622,13.0,1
2025-07-28,dongri-buzurg,Dongri Buzurg Opencast,4800,1880,48.3,85.1,64.4,61.2,16.2,7.8,115.3,2920,60.8,1
2025-07-29,dongri-buzurg,Dongri Buzurg Opencast,4800,2435,47.7,84.5,71.5,74.9,17.7,6.3,79.0,2365,49.3,1
2025-07-30,dongri-buzurg,Dongri Buzurg Opencast,4800,1709,49.1,85.4,53.9,63.1,14.8,9.2,123.4,3091,64.4,1
2025-07-31,dongri-buzurg,Dongri Buzurg Opencast,4800,2787,48.2,86.7,72.7,76.0,18.7,5.3,77.4,2013,41.9,1
2025-08-01,dongri-buzurg,Dongri Buzurg Opencast,4800,2975,48.5,85.2,78.7,79.0,19.8,4.2,51.3,1825,38.0,1
2025-08-02,dongri-buzurg,Dongri Buzurg Opencast,4800,2476,47.2,85.2,72.5,71.8,18.1,5.9,65.6,2324,48.4,1
2025-08-03,dongri-buzurg,Dongri Buzurg Opencast,4800,3290,47.8,87.5,81.4,81.2,20.8,3.2,41.1,1510,31.5,1
2025-08-04,dongri-buzurg,Dongri Buzurg Opencast,4800,3705,48.2,85.3,85.1,87.0,22.0,2.0,8.8,1095,22.8,1
2025-08-05,dongri-buzurg,Dongri Buzurg Opencast,4800,3837,48.6,85.6,86.9,88.1,22.6,1.4,12.4,963,20.1,1
2025-08-06,dongri-buzurg,Dongri Buzurg Opencast,4800,3923,47.7,87.0,89.4,91.1,22.9,1.1,7.0,877,18.3,1
2025-08-07,dongri-buzurg,Dongri Buzurg Opencast,4800,3016,48.7,86.4,80.9,79.2,19.5,4.5,66.7,1784,37.2,1
2025-08-08,dongri-buzurg,Dongri Buzurg Opencast,4800,3705,48.9,86.5,91.5,86.6,22.0,2.0,18.1,1095,22.8,1
2025-08-09,dongri-buzurg,Dongri Buzurg Opencast,4800,1770,47.8,85.6,64.0,58.5,15.6,8.4,127.8,3030,63.1,1
2025-08-10,dongri-buzurg,Dongri Buzurg Opencast,4800,3139,49.6,86.3,77.2,80.7,20.1,3.9,54.6,1661,34.6,1
2025-08-11,dongri-buzurg,Dongri Buzurg Opencast,4800,1777,49.0,85.4,62.9,62.0,15.7,8.3,113.8,3023,63.0,1
2025-08-12,dongri-buzurg,Dongri Buzurg Opencast,4800,3823,49.0,87.7,90.6,91.1,22.2,1.8,16.5,977,20.4,1
2025-08-13,dongri-buzurg,Dongri Buzurg Opencast,4800,3220,48.5,87.3,79.8,83.8,20.4,3.6,47.7,1580,32.9,1
2025-08-14,dongri-buzurg,Dongri Buzurg Opencast,4800,2557,48.6,87.2,71.0,75.2,17.9,6.1,85.8,2243,46.7,1
2025-08-15,dongri-buzurg,Dongri Buzurg Opencast,4800,2795,48.7,85.4,78.7,78.5,19.4,4.6,44.9,2005,41.8,1
2025-08-16,dongri-buzurg,Dongri Buzurg Opencast,4800,2485,48.6,87.2,69.7,74.9,17.6,6.4,74.3,2315,48.2,1
2025-08-17,dongri-buzurg,Dongri Buzurg Opencast,4800,2859,48.0,87.3,77.2,78.0,18.8,5.2,59.0,1941,40.4,1
2025-08-18,dongri-buzurg,Dongri Buzurg Opencast,4800,3505,49.1,87.6,81.7,89.5,20.9,3.1,29.4,1295,27.0,1
2025-08-19,dongri-buzurg,Dongri Buzurg Opencast,4800,1975,49.1,87.9,57.1,64.3,15.6,8.4,111.3,2825,58.9,1
2025-08-20,dongri-buzurg,Dongri Buzurg Opencast,4800,2560,49.4,87.2,68.1,73.7,18.1,5.9,70.3,2240,46.7,1
2025-08-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4129,48.9,87.4,92.8,92.7,22.4,1.6,11.4,671,14.0,1
2025-08-22,dongri-buzurg,Dongri Buzurg Opencast,4800,2281,49.4,88.1,68.5,69.4,16.5,7.5,99.1,2519,52.5,1
2025-08-23,dongri-buzurg,Dongri Buzurg Opencast,4800,3964,49.5,88.5,90.8,89.5,22.0,2.0,10.1,836,17.4,1
2025-08-24,dongri-buzurg,Dongri Buzurg Opencast,4800,2482,47.8,86.1,51.4,90.6,14.1,9.9,23.5,2318,48.3,1
2025-08-25,dongri-buzurg,Dongri Buzurg Opencast,4800,3484,48.3,84.9,84.1,88.0,20.9,3.1,22.3,1316,27.4,1
2025-08-26,dongri-buzurg,Dongri Buzurg Opencast,4800,3814,49.0,87.9,92.0,87.9,22.2,1.8,20.4,986,20.5,1
2025-08-27,dongri-buzurg,Dongri Buzurg Opencast,4800,3514,48.0,86.6,81.0,87.4,20.8,3.2,34.2,1286,26.8,1
2025-08-28,dongri-buzurg,Dongri Buzurg Opencast,4800,2944,47.2,84.8,75.8,82.6,19.1,4.9,49.2,1856,38.7,1
2025-08-29,dongri-buzurg,Dongri Buzurg Opencast,4800,3266,47.8,87.1,79.7,86.0,20.3,3.7,43.7,1534,32.0,1
2025-08-30,dongri-buzurg,Dongri Buzurg Opencast,4800,2222,48.8,87.2,66.2,66.6,17.3,6.7,98.2,2578,53.7,1
2025-08-31,dongri-buzurg,Dongri Buzurg Opencast,4800,2504,47.8,86.0,78.6,72.2,18.9,5.1,76.7,2296,47.8,1
2025-09-01,dongri-buzurg,Dongri Buzurg Opencast,4800,1851,49.5,86.2,63.1,61.9,15.6,8.4,114.1,2949,61.4,1
2025-09-02,dongri-buzurg,Dongri Buzurg Opencast,4800,3587,48.9,86.2,85.4,88.7,21.3,2.7,16.0,1213,25.3,1
2025-09-03,dongri-buzurg,Dongri Buzurg Opencast,4800,3764,47.8,86.1,82.9,90.8,21.8,2.2,19.5,1036,21.6,1
2025-09-04,dongri-buzurg,Dongri Buzurg Opencast,4800,3204,48.4,87.4,78.0,82.7,20.1,3.9,45.2,1596,33.2,1
2025-09-05,dongri-buzurg,Dongri Buzurg Opencast,4800,1791,48.9,86.3,58.7,62.0,15.1,8.9,115.5,3009,62.7,1
2025-09-06,dongri-buzurg,Dongri Buzurg Opencast,4800,3607,48.1,87.3,86.0,87.5,21.5,2.5,18.5,1193,24.9,1
2025-09-07,dongri-buzurg,Dongri Buzurg Opencast,4800,3262,49.5,85.6,84.7,83.1,20.5,3.5,36.7,1538,32.0,1
2025-09-08,dongri-buzurg,Dongri Buzurg Opencast,4800,3130,47.7,85.4,81.9,81.3,20.0,4.0,34.4,1670,34.8,1
2025-09-09,dongri-buzurg,Dongri Buzurg Opencast,4800,3725,48.7,87.4,86.1,87.5,21.3,2.7,34.6,1075,22.4,1
2025-09-10,dongri-buzurg,Dongri Buzurg Opencast,4800,2862,43.9,84.5,81.8,78.9,20.1,3.9,51.3,1938,40.4,1
2025-09-11,dongri-buzurg,Dongri Buzurg Opencast,4800,4132,48.6,86.0,94.5,93.6,22.7,1.3,4.2,668,13.9,1
2025-09-12,dongri-buzurg,Dongri Buzurg Opencast,4800,3788,47.6,86.4,89.6,90.1,21.6,2.4,15.6,1012,21.1,1
2025-09-13,dongri-buzurg,Dongri Buzurg Opencast,4800,3583,48.4,86.5,80.9,87.2,20.9,3.1,32.9,1217,25.4,1
2025-09-14,dongri-buzurg,Dongri Buzurg Opencast,4800,3901,48.6,86.3,87.7,93.7,21.6,2.4,10.0,899,18.7,1
2025-09-15,dongri-buzurg,Dongri Buzurg Opencast,4800,4124,48.6,88.0,85.9,95.2,22.2,1.8,5.6,676,14.1,1
2025-09-16,dongri-buzurg,Dongri Buzurg Opencast,4800,3513,48.4,87.5,86.0,83.2,21.6,2.4,13.9,1287,26.8,1
2025-09-17,dongri-buzurg,Dongri Buzurg Opencast,4800,3322,49.1,86.8,79.8,85.0,21.0,3.0,38.3,1478,30.8,1
2025-09-18,dongri-buzurg,Dongri Buzurg Opencast,4800,4110,48.1,86.3,85.1,96.9,22.3,1.7,0.0,690,14.4,1
2025-09-19,dongri-buzurg,Dongri Buzurg Opencast,4800,4230,47.8,86.3,93.9,95.3,22.7,1.3,0.0,570,11.9,1
2025-09-20,dongri-buzurg,Dongri Buzurg Opencast,4800,4392,48.3,87.6,91.3,96.5,23.3,0.7,0.0,408,8.5,0
2025-09-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4101,48.9,86.1,91.9,93.3,22.5,1.5,0.0,699,14.6,1
2025-09-22,dongri-buzurg,Dongri Buzurg Opencast,4800,4394,49.1,87.9,93.7,95.7,23.3,0.7,0.0,406,8.5,0
2025-09-23,dongri-buzurg,Dongri Buzurg Opencast,4800,4160,47.9,86.1,85.4,95.0,22.3,1.7,0.0,640,13.3,1
2025-09-24,dongri-buzurg,Dongri Buzurg Opencast,4800,4359,48.3,86.4,91.2,97.7,22.8,1.2,0.0,441,9.2,0
2025-09-25,dongri-buzurg,Dongri Buzurg Opencast,4800,4060,47.9,86.9,90.4,90.8,22.8,1.2,0.0,740,15.4,1
2025-09-26,dongri-buzurg,Dongri Buzurg Opencast,4800,4045,48.3,87.0,88.7,93.2,23.1,0.9,0.0,755,15.7,1
2025-09-27,dongri-buzurg,Dongri Buzurg Opencast,4800,4283,47.3,85.9,91.7,96.2,22.7,1.3,0.0,517,10.8,1
2025-09-28,dongri-buzurg,Dongri Buzurg Opencast,4800,4134,48.0,87.1,88.9,92.8,22.8,1.2,0.0,666,13.9,1
2025-09-29,dongri-buzurg,Dongri Buzurg Opencast,4800,4446,48.2,87.2,91.3,98.6,23.0,1.0,0.0,354,7.4,0
2025-09-30,dongri-buzurg,Dongri Buzurg Opencast,4800,3921,48.7,86.0,89.7,94.1,22.2,1.8,0.0,879,18.3,1
2025-10-01,dongri-buzurg,Dongri Buzurg Opencast,4800,4298,48.4,87.4,94.3,94.6,22.8,1.2,0.0,502,10.5,1
2025-10-02,dongri-buzurg,Dongri Buzurg Opencast,4800,4210,48.4,85.8,92.4,96.7,22.7,1.3,0.0,590,12.3,1
2025-10-03,dongri-buzurg,Dongri Buzurg Opencast,4800,4560,47.8,87.6,96.6,97.2,23.4,0.6,0.0,240,5.0,0
2025-10-04,dongri-buzurg,Dongri Buzurg Opencast,4800,4204,49.4,87.7,94.6,95.1,23.0,1.0,0.0,596,12.4,1
2025-10-05,dongri-buzurg,Dongri Buzurg Opencast,4800,4322,48.5,86.8,97.1,93.0,23.5,0.5,0.0,478,10.0,1
2025-10-06,dongri-buzurg,Dongri Buzurg Opencast,4800,4214,49.3,85.9,95.0,94.6,23.0,1.0,0.0,586,12.2,1
2025-10-07,dongri-buzurg,Dongri Buzurg Opencast,4800,3862,50.0,87.2,86.6,88.4,22.6,1.4,0.0,938,19.5,1
2025-10-08,dongri-buzurg,Dongri Buzurg Opencast,4800,3923,48.7,87.2,91.3,93.3,22.2,1.8,0.0,877,18.3,1
2025-10-09,dongri-buzurg,Dongri Buzurg Opencast,4800,4080,47.5,87.2,87.5,94.8,22.9,1.1,0.0,720,15.0,1
2025-10-10,dongri-buzurg,Dongri Buzurg Opencast,4800,2825,48.6,86.5,61.3,93.7,15.7,8.3,0.0,1975,41.1,1
2025-10-11,dongri-buzurg,Dongri Buzurg Opencast,4800,4213,47.9,87.3,92.5,93.5,22.6,1.4,0.0,587,12.2,1
2025-10-12,dongri-buzurg,Dongri Buzurg Opencast,4800,4387,48.9,87.8,95.2,96.5,23.1,0.9,0.0,413,8.6,0
2025-10-13,dongri-buzurg,Dongri Buzurg Opencast,4800,4031,48.8,87.6,89.5,92.9,23.1,0.9,0.0,769,16.0,1
2025-10-14,dongri-buzurg,Dongri Buzurg Opencast,4800,4032,48.4,85.1,93.0,96.9,22.5,1.5,0.0,768,16.0,1
2025-10-15,dongri-buzurg,Dongri Buzurg Opencast,4800,4048,48.4,86.7,94.0,93.6,22.8,1.2,0.0,752,15.7,1
2025-10-16,dongri-buzurg,Dongri Buzurg Opencast,4800,4275,48.7,87.7,92.8,93.9,23.0,1.0,0.0,525,10.9,1
2025-10-17,dongri-buzurg,Dongri Buzurg Opencast,4800,4357,47.8,87.2,92.1,93.8,23.3,0.7,0.0,443,9.2,0
2025-10-18,dongri-buzurg,Dongri Buzurg Opencast,4800,4133,47.4,86.8,87.7,98.3,22.1,1.9,0.0,667,13.9,1
2025-10-19,dongri-buzurg,Dongri Buzurg Opencast,4800,4021,49.3,85.7,85.3,98.4,22.2,1.8,0.0,779,16.2,1
2025-10-20,dongri-buzurg,Dongri Buzurg Opencast,4800,4236,49.0,85.9,92.8,97.2,22.6,1.4,0.0,564,11.8,1
2025-10-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4061,48.4,86.7,95.7,91.8,23.0,1.0,0.0,739,15.4,1
2025-10-22,dongri-buzurg,Dongri Buzurg Opencast,4800,4173,48.8,85.6,95.7,97.4,23.2,0.8,0.0,627,13.1,1
2025-10-23,dongri-buzurg,Dongri Buzurg Opencast,4800,4082,49.2,87.5,90.9,95.0,22.0,2.0,0.0,718,15.0,1
2025-10-24,dongri-buzurg,Dongri Buzurg Opencast,4800,4403,49.2,87.3,91.7,99.0,22.5,1.5,0.0,397,8.3,0
2025-10-25,dongri-buzurg,Dongri Buzurg Opencast,4800,4182,49.3,87.9,87.6,95.6,22.4,1.6,0.0,618,12.9,1
2025-10-26,dongri-buzurg,Dongri Buzurg Opencast,4800,4343,48.5,86.8,93.9,96.2,22.8,1.2,0.0,457,9.5,0
2025-10-27,dongri-buzurg,Dongri Buzurg Opencast,4800,3943,48.4,85.6,90.8,93.4,22.4,1.6,0.0,857,17.9,1
2025-10-28,dongri-buzurg,Dongri Buzurg Opencast,4800,4131,49.3,87.4,92.0,93.6,22.8,1.2,0.0,669,13.9,1
2025-10-29,dongri-buzurg,Dongri Buzurg Opencast,4800,4252,47.2,86.4,91.6,96.0,22.5,1.5,0.0,548,11.4,1
2025-10-30,dongri-buzurg,Dongri Buzurg Opencast,4800,4479,49.1,86.8,93.0,99.0,23.5,0.5,0.0,321,6.7,0
2025-10-31,dongri-buzurg,Dongri Buzurg Opencast,4800,4270,48.8,88.1,94.6,94.7,22.8,1.2,0.0,530,11.0,1
2025-11-01,dongri-buzurg,Dongri Buzurg Opencast,4800,3924,48.5,87.4,92.0,90.9,22.4,1.6,0.0,876,18.2,1
2025-11-02,dongri-buzurg,Dongri Buzurg Opencast,4800,4031,47.7,86.3,87.2,96.8,22.5,1.5,0.0,769,16.0,1
2025-11-03,dongri-buzurg,Dongri Buzurg Opencast,4800,3946,48.7,86.6,93.3,95.1,22.4,1.6,0.0,854,17.8,1
2025-11-04,dongri-buzurg,Dongri Buzurg Opencast,4800,3869,49.7,88.5,86.7,89.7,22.1,1.9,0.0,931,19.4,1
2025-11-05,dongri-buzurg,Dongri Buzurg Opencast,4800,3857,47.5,86.9,91.3,88.8,22.6,1.4,0.0,943,19.6,1
2025-11-06,dongri-buzurg,Dongri Buzurg Opencast,4800,3819,49.3,87.9,84.8,91.9,22.1,1.9,0.0,981,20.4,1
2025-11-07,dongri-buzurg,Dongri Buzurg Opencast,4800,4191,49.0,87.6,94.4,95.6,22.7,1.3,0.0,609,12.7,1
2025-11-08,dongri-buzurg,Dongri Buzurg Opencast,4800,4417,48.7,87.9,91.7,99.0,23.1,0.9,0.0,383,8.0,0
2025-11-09,dongri-buzurg,Dongri Buzurg Opencast,4800,4150,47.4,84.8,92.3,95.0,23.0,1.0,0.0,650,13.5,1
2025-11-10,dongri-buzurg,Dongri Buzurg Opencast,4800,4255,48.3,86.9,90.4,95.9,23.4,0.6,0.0,545,11.4,1
2025-11-11,dongri-buzurg,Dongri Buzurg Opencast,4800,4232,48.3,86.6,93.8,97.3,22.9,1.1,0.0,568,11.8,1
2025-11-12,dongri-buzurg,Dongri Buzurg Opencast,4800,3907,45.3,85.9,87.9,95.1,22.0,2.0,0.0,893,18.6,1
2025-11-13,dongri-buzurg,Dongri Buzurg Opencast,4800,4084,49.0,85.5,88.4,93.1,22.6,1.4,0.0,716,14.9,1
2025-11-14,dongri-buzurg,Dongri Buzurg Opencast,4800,4249,49.4,88.2,93.7,95.8,22.7,1.3,0.0,551,11.5,1
2025-11-15,dongri-buzurg,Dongri Buzurg Opencast,4800,4001,48.2,86.4,86.8,95.2,22.7,1.3,0.0,799,16.6,1
2025-11-16,dongri-buzurg,Dongri Buzurg Opencast,4800,3769,48.1,85.9,90.6,90.4,22.1,1.9,0.0,1031,21.5,1
2025-11-17,dongri-buzurg,Dongri Buzurg Opencast,4800,4055,48.0,86.9,86.2,91.8,22.5,1.5,0.0,745,15.5,1
2025-11-18,dongri-buzurg,Dongri Buzurg Opencast,4800,4001,48.5,86.0,86.0,93.1,22.1,1.9,0.0,799,16.6,1
2025-11-19,dongri-buzurg,Dongri Buzurg Opencast,4800,4334,49.0,87.9,92.9,95.1,23.3,0.7,0.0,466,9.7,0
2025-11-20,dongri-buzurg,Dongri Buzurg Opencast,4800,4057,47.7,86.2,89.0,94.9,22.1,1.9,0.0,743,15.5,1
2025-11-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4121,47.5,87.0,88.9,93.2,23.2,0.8,0.0,679,14.1,1
2025-11-22,dongri-buzurg,Dongri Buzurg Opencast,4800,4133,48.1,86.3,96.0,96.7,23.2,0.8,0.0,667,13.9,1
2025-11-23,dongri-buzurg,Dongri Buzurg Opencast,4800,3936,48.9,86.2,85.2,96.5,22.1,1.9,0.0,864,18.0,1
2025-11-24,dongri-buzurg,Dongri Buzurg Opencast,4800,4190,48.8,85.6,92.7,96.0,22.7,1.3,0.0,610,12.7,1
2025-11-25,dongri-buzurg,Dongri Buzurg Opencast,4800,4076,48.2,87.3,90.3,93.9,23.2,0.8,0.0,724,15.1,1
2025-11-26,dongri-buzurg,Dongri Buzurg Opencast,4800,2872,48.3,85.1,60.3,97.6,16.2,7.8,0.0,1928,40.2,1
2025-11-27,dongri-buzurg,Dongri Buzurg Opencast,4800,3995,47.8,85.8,88.8,97.0,22.2,1.8,0.0,805,16.8,1
2025-11-28,dongri-buzurg,Dongri Buzurg Opencast,4800,4063,48.5,87.6,90.6,92.8,22.7,1.3,0.0,737,15.4,1
2025-11-29,dongri-buzurg,Dongri Buzurg Opencast,4800,4387,48.9,86.1,91.8,99.0,23.5,0.5,0.0,413,8.6,0
2025-11-30,dongri-buzurg,Dongri Buzurg Opencast,4800,4117,47.8,87.1,92.1,93.1,23.2,0.8,0.0,683,14.2,1
2025-12-01,dongri-buzurg,Dongri Buzurg Opencast,4800,3900,49.2,88.4,90.9,89.8,22.9,1.1,0.0,900,18.8,1
2025-12-02,dongri-buzurg,Dongri Buzurg Opencast,4800,4065,48.2,86.7,89.9,95.5,22.1,1.9,0.0,735,15.3,1
2025-12-03,dongri-buzurg,Dongri Buzurg Opencast,4800,4148,48.1,87.6,91.7,95.6,22.9,1.1,0.0,652,13.6,1
2025-12-04,dongri-buzurg,Dongri Buzurg Opencast,4800,3855,48.2,85.6,88.6,90.4,22.9,1.1,0.0,945,19.7,1
2025-12-05,dongri-buzurg,Dongri Buzurg Opencast,4800,4083,48.4,86.2,89.9,95.7,22.6,1.4,0.0,717,14.9,1
2025-12-06,dongri-buzurg,Dongri Buzurg Opencast,4800,4001,48.5,85.2,92.8,92.4,23.3,0.7,0.0,799,16.6,1
2025-12-07,dongri-buzurg,Dongri Buzurg Opencast,4800,4059,49.0,86.1,96.7,93.1,23.4,0.6,0.0,741,15.4,1
2025-12-08,dongri-buzurg,Dongri Buzurg Opencast,4800,4424,48.5,86.5,93.8,99.0,23.3,0.7,0.0,376,7.8,0
2025-12-09,dongri-buzurg,Dongri Buzurg Opencast,4800,4071,48.2,85.7,89.3,96.1,22.5,1.5,0.0,729,15.2,1
2025-12-10,dongri-buzurg,Dongri Buzurg Opencast,4800,4123,49.7,86.0,91.0,95.8,22.5,1.5,0.0,677,14.1,1
2025-12-11,dongri-buzurg,Dongri Buzurg Opencast,4800,4091,48.3,85.2,89.0,99.0,22.3,1.7,0.0,709,14.8,1
2025-12-12,dongri-buzurg,Dongri Buzurg Opencast,4800,4277,48.8,87.2,90.6,97.0,23.4,0.6,0.0,523,10.9,1
2025-12-13,dongri-buzurg,Dongri Buzurg Opencast,4800,4050,48.2,86.9,94.8,91.2,23.0,1.0,0.0,750,15.6,1
2025-12-14,dongri-buzurg,Dongri Buzurg Opencast,4800,4246,48.0,86.7,86.4,98.1,22.2,1.8,0.0,554,11.5,1
2025-12-15,dongri-buzurg,Dongri Buzurg Opencast,4800,3954,48.0,87.5,90.9,94.1,22.3,1.7,0.0,846,17.6,1
2025-12-16,dongri-buzurg,Dongri Buzurg Opencast,4800,3897,48.9,86.3,90.4,91.7,22.7,1.3,0.0,903,18.8,1
2025-12-17,dongri-buzurg,Dongri Buzurg Opencast,4800,4409,47.8,86.5,94.9,97.8,23.5,0.5,0.0,391,8.1,0
2025-12-18,dongri-buzurg,Dongri Buzurg Opencast,4800,4092,48.9,86.6,87.3,93.4,22.5,1.5,0.0,708,14.8,1
2025-12-19,dongri-buzurg,Dongri Buzurg Opencast,4800,4239,48.2,85.6,91.7,97.8,23.1,0.9,0.0,561,11.7,1
2025-12-20,dongri-buzurg,Dongri Buzurg Opencast,4800,4248,48.4,86.0,87.7,98.3,22.1,1.9,0.0,552,11.5,1
2025-12-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4008,47.9,86.4,86.1,96.9,22.3,1.7,0.0,792,16.5,1
2025-12-22,dongri-buzurg,Dongri Buzurg Opencast,4800,3891,47.9,85.2,92.3,93.1,22.3,1.7,0.0,909,18.9,1
2025-12-23,dongri-buzurg,Dongri Buzurg Opencast,4800,4150,48.1,85.3,89.8,94.3,23.4,0.6,0.0,650,13.5,1
2025-12-24,dongri-buzurg,Dongri Buzurg Opencast,4800,4007,48.8,85.3,92.6,94.5,23.3,0.7,0.0,793,16.5,1
2025-12-25,dongri-buzurg,Dongri Buzurg Opencast,4800,4016,47.9,84.7,88.7,95.4,22.2,1.8,0.0,784,16.3,1
2025-12-26,dongri-buzurg,Dongri Buzurg Opencast,4800,4260,47.5,87.4,95.1,96.2,23.0,1.0,0.0,540,11.2,1
2025-12-27,dongri-buzurg,Dongri Buzurg Opencast,4800,4221,47.9,86.8,95.8,92.5,23.3,0.7,0.0,579,12.1,1
2025-12-28,dongri-buzurg,Dongri Buzurg Opencast,4800,4089,49.0,86.4,90.1,94.1,23.3,0.7,0.0,711,14.8,1
2025-12-29,dongri-buzurg,Dongri Buzurg Opencast,4800,4257,48.0,87.5,87.1,97.5,22.8,1.2,0.0,543,11.3,1
2025-12-30,dongri-buzurg,Dongri Buzurg Opencast,4800,3879,48.5,85.2,86.3,90.0,22.4,1.6,0.0,921,19.2,1
2025-12-31,dongri-buzurg,Dongri Buzurg Opencast,4800,4339,48.6,87.1,92.6,98.2,23.0,1.0,0.0,461,9.6,0
2026-01-01,dongri-buzurg,Dongri Buzurg Opencast,4800,4197,48.6,87.9,93.3,94.9,23.4,0.6,0.0,603,12.6,1
2026-01-02,dongri-buzurg,Dongri Buzurg Opencast,4800,3734,47.7,86.2,87.0,88.9,22.3,1.7,0.0,1066,22.2,1
2026-01-03,dongri-buzurg,Dongri Buzurg Opencast,4800,4085,48.5,85.4,88.8,92.3,23.1,0.9,0.0,715,14.9,1
2026-01-04,dongri-buzurg,Dongri Buzurg Opencast,4800,3934,48.5,85.6,90.4,96.1,22.1,1.9,0.0,866,18.0,1
2026-01-05,dongri-buzurg,Dongri Buzurg Opencast,4800,4061,49.5,87.1,91.4,92.7,22.1,1.9,0.0,739,15.4,1
2026-01-06,dongri-buzurg,Dongri Buzurg Opencast,4800,4094,47.9,84.7,92.9,94.0,22.6,1.4,0.0,706,14.7,1
2026-01-07,dongri-buzurg,Dongri Buzurg Opencast,4800,4084,47.2,86.5,93.6,91.7,22.6,1.4,0.0,716,14.9,1
2026-01-08,dongri-buzurg,Dongri Buzurg Opencast,4800,4142,47.6,85.6,89.0,97.7,23.1,0.9,0.0,658,13.7,1
2026-01-09,dongri-buzurg,Dongri Buzurg Opencast,4800,4077,48.7,86.4,94.0,90.3,22.9,1.1,0.0,723,15.1,1
2026-01-10,dongri-buzurg,Dongri Buzurg Opencast,4800,4110,48.1,86.5,89.0,95.5,23.0,1.0,0.0,690,14.4,1
2026-01-11,dongri-buzurg,Dongri Buzurg Opencast,4800,3997,49.0,87.3,91.3,93.1,22.3,1.7,0.0,803,16.7,1
2026-01-12,dongri-buzurg,Dongri Buzurg Opencast,4800,2911,48.3,85.2,63.8,92.6,16.2,7.8,0.0,1889,39.4,1
2026-01-13,dongri-buzurg,Dongri Buzurg Opencast,4800,4155,48.5,87.0,92.9,97.4,22.3,1.7,0.0,645,13.4,1
2026-01-14,dongri-buzurg,Dongri Buzurg Opencast,4800,4054,44.8,83.4,95.7,91.7,23.4,0.6,0.0,746,15.5,1
2026-01-15,dongri-buzurg,Dongri Buzurg Opencast,4800,4186,48.5,87.1,94.9,95.9,23.2,0.8,0.0,614,12.8,1
2026-01-16,dongri-buzurg,Dongri Buzurg Opencast,4800,4178,49.0,88.2,87.9,95.5,22.9,1.1,0.0,622,13.0,1
2026-01-17,dongri-buzurg,Dongri Buzurg Opencast,4800,4128,48.6,86.0,90.2,93.9,22.9,1.1,0.0,672,14.0,1
2026-01-18,dongri-buzurg,Dongri Buzurg Opencast,4800,4151,48.0,86.3,89.5,94.6,23.3,0.7,0.0,649,13.5,1
2026-01-19,dongri-buzurg,Dongri Buzurg Opencast,4800,3698,48.5,86.0,86.0,90.1,22.3,1.7,0.0,1102,23.0,1
2026-01-20,dongri-buzurg,Dongri Buzurg Opencast,4800,4309,48.7,88.1,89.6,93.7,23.2,0.8,0.0,491,10.2,1
2026-01-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4076,48.5,86.4,90.0,94.5,22.3,1.7,0.0,724,15.1,1
2026-01-22,dongri-buzurg,Dongri Buzurg Opencast,4800,4096,48.9,86.3,87.8,95.1,22.9,1.1,0.0,704,14.7,1
2026-01-23,dongri-buzurg,Dongri Buzurg Opencast,4800,4135,49.1,87.8,90.0,94.0,22.5,1.5,0.0,665,13.9,1
2026-01-24,dongri-buzurg,Dongri Buzurg Opencast,4800,4264,47.2,84.7,89.0,98.0,22.8,1.2,0.0,536,11.2,1
