date,mine_id,rainfall_mm,rainfall_7d_mm,rainfall_anomaly,water_risk_index,soil_saturation_index
2025-02-04,ukwa,0.0,4.0,-1.0,0.03,0.05
2025-02-05,ukwa,0.0,4.0,-1.0,0.03,0.05
2025-02-06,ukwa,0.0,4.0,-1.0,0.03,0.05
2025-02-07,ukwa,2.4,6.4,-0.08,0.04,0.05
2025-02-08,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-02-09,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-02-10,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-02-11,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-02-12,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-02-13,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-02-14,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-02-15,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-02-16,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-02-17,ukwa,0.1,0.1,-0.96,0.03,0.05
2025-02-18,ukwa,0.0,0.1,-1.0,0.03,0.05
2025-02-19,ukwa,0.0,0.1,-1.0,0.03,0.05
2025-02-20,ukwa,0.0,0.1,-1.0,0.03,0.05
2025-02-21,ukwa,0.0,0.1,-1.0,0.03,0.05
2025-02-22,ukwa,0.0,0.1,-1.0,0.03,0.05
2025-02-23,ukwa,0.3,0.4,-0.88,0.031,0.05
2025-02-24,ukwa,0.7,1.0,-0.73,0.033,0.05
2025-02-25,ukwa,0.0,1.0,-1.0,0.03,0.05
2025-02-26,ukwa,0.0,1.0,-1.0,0.03,0.05
2025-02-27,ukwa,0.0,1.0,-1.0,0.03,0.05
2025-02-28,ukwa,0.0,1.0,-1.0,0.03,0.05
2025-03-01,ukwa,0.0,1.0,-1.0,0.03,0.05
2025-03-02,ukwa,0.0,0.7,-1.0,0.03,0.05
2025-03-03,ukwa,2.3,2.3,-0.12,0.039,0.05
2025-03-04,ukwa,0.4,2.7,-0.85,0.032,0.05
2025-03-05,ukwa,0.0,2.7,-1.0,0.03,0.05
2025-03-06,ukwa,0.0,2.7,-1.0,0.03,0.05
2025-03-07,ukwa,0.0,2.7,-1.0,0.03,0.05
2025-03-08,ukwa,0.0,2.7,-1.0,0.03,0.05
2025-03-09,ukwa,0.0,2.7,-1.0,0.03,0.05
2025-03-10,ukwa,0.0,0.4,-1.0,0.03,0.05
2025-03-11,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-03-12,ukwa,0.2,0.2,-0.92,0.031,0.05
2025-03-13,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-03-14,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-03-15,ukwa,0.6,0.8,-0.77,0.032,0.05
2025-03-16,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-03-17,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-03-18,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-03-19,ukwa,0.0,0.6,-1.0,0.03,0.05
2025-03-20,ukwa,0.0,0.6,-1.0,0.03,0.05
2025-03-21,ukwa,0.0,0.6,-1.0,0.03,0.05
2025-03-22,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-03-23,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-03-24,ukwa,0.6,0.6,-0.77,0.032,0.05
2025-03-25,ukwa,0.0,0.6,-1.0,0.03,0.05
2025-03-26,ukwa,0.0,0.6,-1.0,0.03,0.05
2025-03-27,ukwa,0.0,0.6,-1.0,0.03,0.05
2025-03-28,ukwa,0.0,0.6,-1.0,0.03,0.05
2025-03-29,ukwa,0.0,0.6,-1.0,0.03,0.05
2025-03-30,ukwa,0.0,0.6,-1.0,0.03,0.05
2025-03-31,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-04-01,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-04-02,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-04-03,ukwa,0.2,0.2,-0.92,0.031,0.05
2025-04-04,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-05,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-06,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-07,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-08,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-09,ukwa,0.2,0.4,-0.92,0.031,0.05
2025-04-10,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-11,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-12,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-13,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-14,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-15,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-04-16,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-04-17,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-04-18,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-04-19,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-04-20,ukwa,1.3,1.3,-0.5,0.035,0.05
2025-04-21,ukwa,1.1,2.4,-0.58,0.034,0.05
2025-04-22,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-04-23,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-04-24,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-04-25,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-04-26,ukwa,0.0,2.4,-1.0,0.03,0.05
2025-04-27,ukwa,0.0,1.1,-1.0,0.03,0.05
2025-04-28,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-04-29,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-04-30,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-01,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-02,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-03,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-04,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-05,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-06,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-07,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-08,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-09,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-10,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-05-11,ukwa,1.4,1.4,-0.46,0.036,0.05
2025-05-12,ukwa,0.0,1.4,-1.0,0.03,0.05
2025-05-13,ukwa,0.0,1.4,-1.0,0.03,0.05
2025-05-14,ukwa,0.0,1.4,-1.0,0.03,0.05
2025-05-15,ukwa,0.9,2.3,-0.65,0.034,0.05
2025-05-16,ukwa,0.0,2.3,-1.0,0.03,0.05
2025-05-17,ukwa,0.3,2.6,-0.88,0.031,0.05
2025-05-18,ukwa,0.0,1.2,-1.0,0.03,0.05
2025-05-19,ukwa,0.0,1.2,-1.0,0.03,0.05
2025-05-20,ukwa,0.0,1.2,-1.0,0.03,0.05
2025-05-21,ukwa,0.0,1.2,-1.0,0.03,0.05
2025-05-22,ukwa,1.6,1.9,-0.38,0.036,0.05
2025-05-23,ukwa,0.0,1.9,-1.0,0.03,0.05
2025-05-24,ukwa,0.0,1.6,-1.0,0.03,0.05
2025-05-25,ukwa,0.0,1.6,-1.0,0.03,0.05
2025-05-26,ukwa,0.5,2.1,-0.81,0.032,0.05
2025-05-27,ukwa,0.0,2.1,-1.0,0.03,0.05
2025-05-28,ukwa,0.0,2.1,-1.0,0.03,0.05
2025-05-29,ukwa,0.0,0.5,-1.0,0.03,0.05
2025-05-30,ukwa,0.0,0.5,-1.0,0.03,0.05
2025-05-31,ukwa,0.0,0.5,-1.0,0.03,0.05
2025-06-01,ukwa,0.0,0.5,-1.0,0.03,0.05
2025-06-02,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-06-03,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-06-04,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-06-05,ukwa,0.5,0.5,-0.81,0.032,0.05
2025-06-06,ukwa,0.0,0.5,-1.0,0.03,0.05
2025-06-07,ukwa,0.0,0.5,-1.0,0.03,0.05
2025-06-08,ukwa,0.0,0.5,-1.0,0.03,0.05
2025-06-09,ukwa,4.2,4.7,-0.65,0.047,0.05
2025-06-10,ukwa,3.3,8.0,-0.73,0.043,0.05
2025-06-11,ukwa,5.4,13.4,-0.59,0.052,0.05
2025-06-12,ukwa,4.8,17.7,-0.65,0.058,0.064
2025-06-13,ukwa,0.4,18.1,-0.97,0.041,0.065
2025-06-14,ukwa,8.2,26.3,-0.46,0.09,0.095
2025-06-15,ukwa,2.9,29.2,-0.82,0.075,0.105
2025-06-16,ukwa,2.2,27.2,-0.87,0.068,0.098
2025-06-17,ukwa,9.4,33.3,-0.46,0.11,0.12
2025-06-18,ukwa,7.6,35.5,-0.58,0.107,0.128
2025-06-19,ukwa,11.4,42.1,-0.4,0.137,0.152
2025-06-20,ukwa,6.6,48.3,-0.67,0.131,0.174
2025-06-21,ukwa,4.4,44.5,-0.79,0.114,0.161
2025-06-22,ukwa,6.7,48.3,-0.69,0.131,0.174
2025-06-23,ukwa,2.7,48.8,-0.88,0.116,0.176
2025-06-24,ukwa,2.0,41.4,-0.91,0.098,0.15
2025-06-25,ukwa,4.2,38.0,-0.83,0.099,0.137
2025-06-26,ukwa,18.9,45.5,-0.25,0.174,0.164
2025-06-27,ukwa,5.0,43.9,-0.81,0.115,0.159
2025-06-28,ukwa,1.6,41.1,-0.94,0.095,0.148
2025-06-29,ukwa,7.3,41.7,-0.74,0.12,0.151
2025-06-30,ukwa,5.5,44.5,-0.81,0.119,0.161
2025-07-01,ukwa,18.2,60.7,-0.4,0.204,0.219
2025-07-02,ukwa,22.7,79.2,-0.27,0.262,0.286
2025-07-03,ukwa,6.9,67.2,-0.79,0.173,0.243
2025-07-04,ukwa,11.8,74.0,-0.64,0.207,0.267
2025-07-05,ukwa,12.8,85.2,-0.62,0.236,0.308
2025-07-06,ukwa,10.0,87.9,-0.71,0.23,0.317
2025-07-07,ukwa,9.0,91.4,-0.75,0.234,0.33
2025-07-08,ukwa,5.1,78.3,-0.86,0.19,0.283
2025-07-09,ukwa,1.9,57.5,-0.95,0.132,0.208
2025-07-10,ukwa,5.3,55.9,-0.86,0.142,0.202
2025-07-11,ukwa,11.1,55.2,-0.72,0.164,0.199
2025-07-12,ukwa,3.3,45.7,-0.92,0.112,0.165
2025-07-13,ukwa,14.3,50.0,-0.65,0.166,0.181
2025-07-14,ukwa,13.3,54.3,-0.68,0.171,0.196
2025-07-15,ukwa,8.4,57.6,-0.8,0.158,0.208
2025-07-16,ukwa,10.6,66.3,-0.76,0.186,0.239
2025-07-17,ukwa,4.2,65.2,-0.9,0.158,0.235
2025-07-18,ukwa,23.4,77.5,-0.48,0.262,0.28
2025-07-19,ukwa,23.5,97.7,-0.48,0.306,0.353
2025-07-20,ukwa,5.2,88.6,-0.89,0.213,0.32
2025-07-21,ukwa,5.4,80.7,-0.88,0.196,0.291
2025-07-22,ukwa,6.6,78.9,-0.86,0.197,0.285
2025-07-23,ukwa,20.8,89.1,-0.56,0.276,0.322
2025-07-24,ukwa,18.2,103.1,-0.62,0.296,0.372
2025-07-25,ukwa,28.5,108.2,-0.4,0.349,0.391
2025-07-26,ukwa,30.7,115.4,-0.36,0.373,0.417
2025-07-27,ukwa,3.6,113.8,-0.92,0.261,0.411
2025-07-28,ukwa,20.7,129.1,-0.57,0.362,0.466
2025-07-29,ukwa,30.1,152.6,-0.37,0.451,0.551
2025-07-30,ukwa,11.3,143.1,-0.76,0.355,0.517
2025-07-31,ukwa,14.3,139.2,-0.7,0.359,0.503
2025-08-01,ukwa,12.7,123.4,-0.73,0.318,0.446
2025-08-02,ukwa,13.1,105.8,-0.72,0.282,0.382
2025-08-03,ukwa,24.9,127.1,-0.47,0.375,0.459
2025-08-04,ukwa,41.3,147.7,-0.12,0.485,0.533
2025-08-05,ukwa,33.7,151.3,-0.28,0.462,0.546
2025-08-06,ukwa,9.4,149.4,-0.8,0.362,0.54
2025-08-07,ukwa,16.7,151.8,-0.64,0.396,0.548
2025-08-08,ukwa,7.2,146.3,-0.84,0.346,0.528
2025-08-09,ukwa,7.7,140.9,-0.83,0.336,0.509
2025-08-10,ukwa,12.6,128.6,-0.71,0.329,0.464
2025-08-11,ukwa,7.4,94.7,-0.83,0.235,0.342
2025-08-12,ukwa,8.1,69.1,-0.81,0.182,0.25
2025-08-13,ukwa,15.0,74.7,-0.64,0.222,0.27
2025-08-14,ukwa,17.5,75.5,-0.58,0.234,0.273
2025-08-15,ukwa,16.8,85.1,-0.58,0.251,0.307
2025-08-16,ukwa,16.5,93.9,-0.58,0.269,0.339
2025-08-17,ukwa,3.9,85.2,-0.9,0.2,0.308
2025-08-18,ukwa,6.1,83.9,-0.84,0.206,0.303
2025-08-19,ukwa,11.3,87.1,-0.69,0.234,0.315
2025-08-20,ukwa,21.5,93.6,-0.4,0.289,0.338
2025-08-21,ukwa,40.7,116.8,0.16,0.416,0.422
2025-08-22,ukwa,12.5,112.5,-0.63,0.294,0.406
2025-08-23,ukwa,15.9,111.9,-0.52,0.306,0.404
2025-08-24,ukwa,2.9,110.9,-0.91,0.252,0.4
2025-08-25,ukwa,14.6,119.4,-0.53,0.317,0.431
2025-08-26,ukwa,29.0,137.1,-0.04,0.413,0.495
2025-08-27,ukwa,4.6,120.2,-0.84,0.279,0.434
2025-08-28,ukwa,5.3,84.8,-0.81,0.205,0.306
2025-08-29,ukwa,14.0,86.3,-0.49,0.243,0.312
2025-08-30,ukwa,7.7,78.1,-0.71,0.2,0.282
2025-08-31,ukwa,1.1,76.3,-0.96,0.17,0.276
2025-09-01,ukwa,4.7,66.4,-0.81,0.163,0.24
2025-09-02,ukwa,16.5,53.9,-0.3,0.183,0.195
2025-09-03,ukwa,5.2,54.5,-0.77,0.139,0.197
2025-09-04,ukwa,4.9,54.1,-0.77,0.137,0.195
2025-09-05,ukwa,9.8,49.9,-0.53,0.147,0.18
2025-09-06,ukwa,7.0,49.2,-0.65,0.135,0.178
2025-09-07,ukwa,4.1,52.2,-0.78,0.13,0.189
2025-09-08,ukwa,3.1,50.6,-0.83,0.122,0.183
2025-09-09,ukwa,24.0,58.1,0.38,0.222,0.21
2025-09-10,ukwa,9.9,62.8,-0.4,0.176,0.227
2025-09-11,ukwa,5.9,63.8,-0.63,0.162,0.23
2025-09-12,ukwa,5.8,59.8,-0.62,0.153,0.216
2025-09-13,ukwa,3.4,56.2,-0.76,0.135,0.203
2025-09-14,ukwa,4.5,56.6,-0.67,0.14,0.204
2025-09-15,ukwa,2.8,56.3,-0.79,0.133,0.203
2025-09-16,ukwa,1.6,33.9,-0.87,0.08,0.122
2025-09-17,ukwa,3.8,27.8,-0.68,0.075,0.1
2025-09-18,ukwa,0.0,21.9,-1.0,0.047,0.079
2025-09-19,ukwa,1.1,17.2,-0.58,0.042,0.062
2025-09-20,ukwa,0.0,13.8,-1.0,0.03,0.05
2025-09-21,ukwa,0.0,9.3,-1.0,0.03,0.05
2025-09-22,ukwa,0.0,6.5,-1.0,0.03,0.05
2025-09-23,ukwa,0.0,4.9,-1.0,0.03,0.05
2025-09-24,ukwa,0.0,1.1,-1.0,0.03,0.05
2025-09-25,ukwa,0.0,1.1,-1.0,0.03,0.05
2025-09-26,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-09-27,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-09-28,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-09-29,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-09-30,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-01,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-02,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-03,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-04,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-05,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-06,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-07,ukwa,0.2,0.2,-0.92,0.031,0.05
2025-10-08,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-10-09,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-10-10,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-10-11,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-10-12,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-10-13,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-10-14,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-15,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-16,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-17,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-18,ukwa,0.8,0.8,-0.69,0.033,0.05
2025-10-19,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-10-20,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-10-21,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-10-22,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-10-23,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-10-24,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-10-25,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-26,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-27,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-10-28,ukwa,0.8,0.8,-0.69,0.033,0.05
2025-10-29,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-10-30,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-10-31,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-11-01,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-11-02,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-11-03,ukwa,0.0,0.8,-1.0,0.03,0.05
2025-11-04,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-05,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-06,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-07,ukwa,0.2,0.2,-0.92,0.031,0.05
2025-11-08,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-11-09,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-11-10,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-11-11,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-11-12,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-11-13,ukwa,0.0,0.2,-1.0,0.03,0.05
2025-11-14,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-15,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-16,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-17,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-18,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-19,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-20,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-21,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-22,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-23,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-24,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-25,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-26,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-27,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-28,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-11-29,ukwa,1.7,1.7,-0.35,0.037,0.05
2025-11-30,ukwa,0.0,1.7,-1.0,0.03,0.05
2025-12-01,ukwa,0.0,1.7,-1.0,0.03,0.05
2025-12-02,ukwa,0.0,1.7,-1.0,0.03,0.05
2025-12-03,ukwa,0.0,1.7,-1.0,0.03,0.05
2025-12-04,ukwa,0.2,1.9,-0.92,0.031,0.05
2025-12-05,ukwa,0.0,1.9,-1.0,0.03,0.05
2025-12-06,ukwa,0.4,0.6,-0.85,0.032,0.05
2025-12-07,ukwa,0.0,0.6,-1.0,0.03,0.05
2025-12-08,ukwa,0.1,0.7,-0.96,0.03,0.05
2025-12-09,ukwa,0.0,0.7,-1.0,0.03,0.05
2025-12-10,ukwa,0.0,0.7,-1.0,0.03,0.05
2025-12-11,ukwa,0.0,0.5,-1.0,0.03,0.05
2025-12-12,ukwa,0.0,0.5,-1.0,0.03,0.05
2025-12-13,ukwa,0.0,0.1,-1.0,0.03,0.05
2025-12-14,ukwa,0.7,0.8,-0.73,0.033,0.05
2025-12-15,ukwa,0.0,0.7,-1.0,0.03,0.05
2025-12-16,ukwa,0.0,0.7,-1.0,0.03,0.05
2025-12-17,ukwa,0.0,0.7,-1.0,0.03,0.05
2025-12-18,ukwa,0.0,0.7,-1.0,0.03,0.05
2025-12-19,ukwa,0.0,0.7,-1.0,0.03,0.05
2025-12-20,ukwa,0.0,0.7,-1.0,0.03,0.05
2025-12-21,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-12-22,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-12-23,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-12-24,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-12-25,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-12-26,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-12-27,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-12-28,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-12-29,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-12-30,ukwa,0.0,0.0,-1.0,0.03,0.05
2025-12-31,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-01,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-02,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-03,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-04,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-05,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-06,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-07,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-08,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-09,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-10,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-11,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-12,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-13,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-14,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-15,ukwa,1.1,1.1,-0.58,0.034,0.05
2026-01-16,ukwa,1.1,2.2,-0.58,0.034,0.05
2026-01-17,ukwa,0.0,2.2,-1.0,0.03,0.05
2026-01-18,ukwa,0.0,2.2,-1.0,0.03,0.05
2026-01-19,ukwa,0.7,2.9,-0.73,0.033,0.05
2026-01-20,ukwa,0.0,2.9,-1.0,0.03,0.05
2026-01-21,ukwa,0.0,2.9,-1.0,0.03,0.05
2026-01-22,ukwa,0.0,1.8,-1.0,0.03,0.05
2026-01-23,ukwa,0.0,0.7,-1.0,0.03,0.05
2026-01-24,ukwa,0.0,0.7,-1.0,0.03,0.05
2026-01-25,ukwa,0.0,0.7,-1.0,0.03,0.05
2026-01-26,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-27,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-28,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-29,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-01-30,ukwa,0.6,0.6,-0.77,0.032,0.05
2026-01-31,ukwa,0.0,0.6,-1.0,0.03,0.05
2026-02-01,ukwa,0.0,0.6,-1.0,0.03,0.05
2026-02-02,ukwa,0.0,0.6,-1.0,0.03,0.05
2026-02-03,ukwa,0.0,0.6,-1.0,0.03,0.05
2026-02-04,ukwa,0.0,0.6,-1.0,0.03,0.05
2026-02-05,ukwa,0.0,0.6,-1.0,0.03,0.05
2026-02-06,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-07,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-08,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-09,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-10,ukwa,0.8,0.8,-0.69,0.033,0.05
2026-02-11,ukwa,0.0,0.8,-1.0,0.03,0.05
2026-02-12,ukwa,0.0,0.8,-1.0,0.03,0.05
2026-02-13,ukwa,0.0,0.8,-1.0,0.03,0.05
2026-02-14,ukwa,0.0,0.8,-1.0,0.03,0.05
2026-02-15,ukwa,0.0,0.8,-1.0,0.03,0.05
2026-02-16,ukwa,0.0,0.8,-1.0,0.03,0.05
2026-02-17,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-18,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-19,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-20,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-21,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-22,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-23,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-24,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-25,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-26,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-27,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-02-28,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-03-01,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-03-02,ukwa,0.2,0.2,-0.92,0.031,0.05
2026-03-03,ukwa,0.0,0.2,-1.0,0.03,0.05
2026-03-04,ukwa,0.0,0.2,-1.0,0.03,0.05
2026-03-05,ukwa,0.0,0.2,-1.0,0.03,0.05
2026-03-06,ukwa,0.0,0.2,-1.0,0.03,0.05
2026-03-07,ukwa,1.8,2.0,-0.31,0.037,0.05
2026-03-08,ukwa,0.0,2.0,-1.0,0.03,0.05
2026-03-09,ukwa,4.4,6.2,0.69,0.048,0.05
2026-03-10,ukwa,0.0,6.2,-1.0,0.03,0.05
2026-03-11,ukwa,0.0,6.2,-1.0,0.03,0.05
2026-03-12,ukwa,0.0,6.2,-1.0,0.03,0.05
2026-03-13,ukwa,0.0,6.2,-1.0,0.03,0.05
2026-03-14,ukwa,0.0,4.4,-1.0,0.03,0.05
2026-03-15,ukwa,0.0,4.4,-1.0,0.03,0.05
2026-03-16,ukwa,0.3,0.3,-0.88,0.031,0.05
2026-03-17,ukwa,0.0,0.3,-1.0,0.03,0.05
2026-03-18,ukwa,0.0,0.3,-1.0,0.03,0.05
2026-03-19,ukwa,4.8,5.1,0.85,0.049,0.05
2026-03-20,ukwa,0.0,5.1,-1.0,0.03,0.05
2026-03-21,ukwa,0.0,5.1,-1.0,0.03,0.05
2026-03-22,ukwa,0.0,5.1,-1.0,0.03,0.05
2026-03-23,ukwa,0.0,4.8,-1.0,0.03,0.05
2026-03-24,ukwa,0.0,4.8,-1.0,0.03,0.05
2026-03-25,ukwa,0.0,4.8,-1.0,0.03,0.05
2026-03-26,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-03-27,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-03-28,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-03-29,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-03-30,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-03-31,ukwa,0.0,0.0,-1.0,0.03,0.05
2026-04-01,ukwa,0.0,0.0,-1.0,0.03,0.05
