date,mine_id,mine_name,planned_tonnage,actual_tonnage,ore_grade_mn,recovery_rate,crusher_utilization,fleet_availability,operating_hours,downtime_hours,rainfall_mm,shortfall_tonnes,shortfall_percentage,shortfall_event,production_trend_7d,production_trend_30d,shortfall_rate,target_deviation,rolling_downtime_7d
2025-08-13,dongri-buzurg,Dongri Buzurg Opencast,4800,3220,48.5,87.3,79.8,83.8,20.4,3.6,47.7,1580,32.9,1,2921.4,3004.1,36.42,-0.3292,32.5
2025-08-14,dongri-buzurg,Dongri Buzurg Opencast,4800,2557,48.6,87.2,71.0,75.2,17.9,6.1,85.8,2243,46.7,1,2855.9,3008.2,38.99,-0.4673,34.1
2025-08-15,dongri-buzurg,Dongri Buzurg Opencast,4800,2795,48.7,85.4,78.7,78.5,19.4,4.6,44.9,2005,41.8,1,2725.9,2989.6,39.7,-0.4177,36.7
2025-08-16,dongri-buzurg,Dongri Buzurg Opencast,4800,2485,48.6,87.2,69.7,74.9,17.6,6.4,74.3,2315,48.2,1,2828.0,2962.5,41.82,-0.4823,34.7
2025-08-17,dongri-buzurg,Dongri Buzurg Opencast,4800,2859,48.0,87.3,77.2,78.0,18.8,5.2,59.0,1941,40.4,1,2788.0,2952.1,41.47,-0.4044,36.0
2025-08-18,dongri-buzurg,Dongri Buzurg Opencast,4800,3505,49.1,87.6,81.7,89.5,20.9,3.1,29.4,1295,27.0,1,3034.9,2952.8,37.85,-0.2698,30.8
2025-08-19,dongri-buzurg,Dongri Buzurg Opencast,4800,1975,49.1,87.9,57.1,64.3,15.6,8.4,111.3,2825,58.9,1,2770.9,2896.4,43.11,-0.5885,37.4
2025-08-20,dongri-buzurg,Dongri Buzurg Opencast,4800,2560,49.4,87.2,68.1,73.7,18.1,5.9,70.3,2240,46.7,1,2676.6,2907.1,44.01,-0.4667,39.7
2025-08-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4129,48.9,87.4,92.8,92.7,22.4,1.6,11.4,671,14.0,1,2901.1,2991.2,36.51,-0.1398,35.2
2025-08-22,dongri-buzurg,Dongri Buzurg Opencast,4800,2281,49.4,88.1,68.5,69.4,16.5,7.5,99.1,2519,52.5,1,2827.7,2972.0,40.51,-0.5248,38.1
2025-08-23,dongri-buzurg,Dongri Buzurg Opencast,4800,3964,49.5,88.5,90.8,89.5,22.0,2.0,10.1,836,17.4,1,3039.0,2979.4,34.73,-0.1742,33.7
2025-08-24,dongri-buzurg,Dongri Buzurg Opencast,4800,2482,47.8,86.1,51.4,90.6,14.1,9.9,23.5,2318,48.3,1,2985.1,2971.5,38.12,-0.4829,38.4
2025-08-25,dongri-buzurg,Dongri Buzurg Opencast,4800,3484,48.3,84.9,84.1,88.0,20.9,3.1,22.3,1316,27.4,1,2982.1,2957.4,35.44,-0.2742,38.4
2025-08-26,dongri-buzurg,Dongri Buzurg Opencast,4800,3814,49.0,87.9,92.0,87.9,22.2,1.8,20.4,986,20.5,1,3244.9,2945.2,31.71,-0.2054,31.8
2025-08-27,dongri-buzurg,Dongri Buzurg Opencast,4800,3514,48.0,86.6,81.0,87.4,20.8,3.2,34.2,1286,26.8,1,3381.1,2999.7,30.48,-0.2679,29.1
2025-08-28,dongri-buzurg,Dongri Buzurg Opencast,4800,2944,47.2,84.8,75.8,82.6,19.1,4.9,49.2,1856,38.7,1,3211.9,3016.7,32.53,-0.3867,32.4
2025-08-29,dongri-buzurg,Dongri Buzurg Opencast,4800,3266,47.8,87.1,79.7,86.0,20.3,3.7,43.7,1534,32.0,1,3352.6,3068.6,32.4,-0.3196,28.6
2025-08-30,dongri-buzurg,Dongri Buzurg Opencast,4800,2222,48.8,87.2,66.2,66.6,17.3,6.7,98.2,2578,53.7,1,3103.7,3049.7,37.73,-0.5371,33.3
2025-08-31,dongri-buzurg,Dongri Buzurg Opencast,4800,2504,47.8,86.0,78.6,72.2,18.9,5.1,76.7,2296,47.8,1,3106.9,3034.0,40.24,-0.4783,28.5
2025-09-01,dongri-buzurg,Dongri Buzurg Opencast,4800,1851,49.5,86.2,63.1,61.9,15.6,8.4,114.1,2949,61.4,1,2873.6,3013.2,45.53,-0.6144,33.8
2025-09-02,dongri-buzurg,Dongri Buzurg Opencast,4800,3587,48.9,86.2,85.4,88.7,21.3,2.7,16.0,1213,25.3,1,2841.1,3023.1,40.47,-0.2527,34.7
2025-09-03,dongri-buzurg,Dongri Buzurg Opencast,4800,3764,47.8,86.1,82.9,90.8,21.8,2.2,19.5,1036,21.6,1,2876.9,3025.1,35.76,-0.2158,33.7
2025-09-04,dongri-buzurg,Dongri Buzurg Opencast,4800,3204,48.4,87.4,78.0,82.7,20.1,3.9,45.2,1596,33.2,1,2914.0,3004.0,35.12,-0.3325,32.7
2025-09-05,dongri-buzurg,Dongri Buzurg Opencast,4800,1791,48.9,86.3,58.7,62.0,15.1,8.9,115.5,3009,62.7,1,2703.3,2932.9,42.01,-0.6269,37.9
2025-09-06,dongri-buzurg,Dongri Buzurg Opencast,4800,3607,48.1,87.3,86.0,87.5,21.5,2.5,18.5,1193,24.9,1,2901.1,2952.6,37.73,-0.2485,33.7
2025-09-07,dongri-buzurg,Dongri Buzurg Opencast,4800,3262,49.5,85.6,84.7,83.1,20.5,3.5,36.7,1538,32.0,1,3009.4,2937.8,36.3,-0.3204,32.1
2025-09-08,dongri-buzurg,Dongri Buzurg Opencast,4800,3130,47.7,85.4,81.9,81.3,20.0,4.0,34.4,1670,34.8,1,3192.1,2983.2,35.93,-0.3479,27.7
2025-09-09,dongri-buzurg,Dongri Buzurg Opencast,4800,3725,48.7,87.4,86.1,87.5,21.3,2.7,34.6,1075,22.4,1,3211.9,3002.7,32.54,-0.224,27.7
2025-09-10,dongri-buzurg,Dongri Buzurg Opencast,4800,2862,43.9,84.5,81.8,78.9,20.1,3.9,51.3,1938,40.4,1,3083.0,3038.9,34.51,-0.4038,29.4
2025-09-11,dongri-buzurg,Dongri Buzurg Opencast,4800,4132,48.6,86.0,94.5,93.6,22.7,1.3,4.2,668,13.9,1,3215.6,3049.2,29.36,-0.1392,26.8
2025-09-12,dongri-buzurg,Dongri Buzurg Opencast,4800,3788,47.6,86.4,89.6,90.1,21.6,2.4,15.6,1012,21.1,1,3500.9,3068.1,27.29,-0.2108,20.3
2025-09-13,dongri-buzurg,Dongri Buzurg Opencast,4800,3583,48.4,86.5,80.9,87.2,20.9,3.1,32.9,1217,25.4,1,3497.4,3102.3,26.82,-0.2535,20.9
2025-09-14,dongri-buzurg,Dongri Buzurg Opencast,4800,3901,48.6,86.3,87.7,93.7,21.6,2.4,10.0,899,18.7,1,3588.7,3139.2,24.79,-0.1873,19.8
2025-09-15,dongri-buzurg,Dongri Buzurg Opencast,4800,4124,48.6,88.0,85.9,95.2,22.2,1.8,5.6,676,14.1,1,3730.7,3193.8,22.12,-0.1408,17.6
2025-09-16,dongri-buzurg,Dongri Buzurg Opencast,4800,3513,48.4,87.5,86.0,83.2,21.6,2.4,13.9,1287,26.8,1,3700.4,3215.6,23.29,-0.2681,17.3
2025-09-17,dongri-buzurg,Dongri Buzurg Opencast,4800,3322,49.1,86.8,79.8,85.0,21.0,3.0,38.3,1478,30.8,1,3766.1,3209.5,25.17,-0.3079,16.4
2025-09-18,dongri-buzurg,Dongri Buzurg Opencast,4800,4110,48.1,86.3,85.1,96.9,22.3,1.7,0.0,690,14.4,1,3763.0,3280.7,22.47,-0.1438,16.8
2025-09-19,dongri-buzurg,Dongri Buzurg Opencast,4800,4230,47.8,86.3,93.9,95.3,22.7,1.3,0.0,570,11.9,1,3826.1,3336.3,19.83,-0.1188,15.7
2025-09-20,dongri-buzurg,Dongri Buzurg Opencast,4800,4392,48.3,87.6,91.3,96.5,23.3,0.7,0.0,408,8.5,0,3941.7,3345.1,17.0,-0.085,13.3
2025-09-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4101,48.9,86.1,91.9,93.3,22.5,1.5,0.0,699,14.6,1,3970.3,3405.8,16.4,-0.1456,12.4
2025-09-22,dongri-buzurg,Dongri Buzurg Opencast,4800,4394,49.1,87.9,93.7,95.7,23.3,0.7,0.0,406,8.5,0,4008.9,3420.1,14.42,-0.0846,11.3
2025-09-23,dongri-buzurg,Dongri Buzurg Opencast,4800,4160,47.9,86.1,85.4,95.0,22.3,1.7,0.0,640,13.3,1,4101.3,3476.0,14.14,-0.1333,10.6
2025-09-24,dongri-buzurg,Dongri Buzurg Opencast,4800,4359,48.3,86.4,91.2,97.7,22.8,1.2,0.0,441,9.2,0,4249.4,3505.2,12.91,-0.0919,8.8
2025-09-25,dongri-buzurg,Dongri Buzurg Opencast,4800,4060,47.9,86.9,90.4,90.8,22.8,1.2,0.0,740,15.4,1,4242.3,3513.4,13.53,-0.1542,8.3
2025-09-26,dongri-buzurg,Dongri Buzurg Opencast,4800,4045,48.3,87.0,88.7,93.2,23.1,0.9,0.0,755,15.7,1,4215.9,3531.1,14.07,-0.1573,7.9
2025-09-27,dongri-buzurg,Dongri Buzurg Opencast,4800,4283,47.3,85.9,91.7,96.2,22.7,1.3,0.0,517,10.8,1,4200.3,3575.7,13.25,-0.1077,8.5
2025-09-28,dongri-buzurg,Dongri Buzurg Opencast,4800,4134,48.0,87.1,88.9,92.8,22.8,1.2,0.0,666,13.9,1,4205.0,3604.7,13.42,-0.1388,8.2
2025-09-29,dongri-buzurg,Dongri Buzurg Opencast,4800,4446,48.2,87.2,91.3,98.6,23.0,1.0,0.0,354,7.4,0,4212.4,3678.8,11.91,-0.0738,8.5
2025-09-30,dongri-buzurg,Dongri Buzurg Opencast,4800,3921,48.7,86.0,89.7,94.1,22.2,1.8,0.0,879,18.3,1,4178.3,3726.0,13.51,-0.1831,8.6
2025-10-01,dongri-buzurg,Dongri Buzurg Opencast,4800,4298,48.4,87.4,94.3,94.6,22.8,1.2,0.0,502,10.5,1,4169.6,3807.6,12.76,-0.1046,8.6
2025-10-02,dongri-buzurg,Dongri Buzurg Opencast,4800,4210,48.4,85.8,92.4,96.7,22.7,1.3,0.0,590,12.3,1,4191.0,3828.4,12.64,-0.1229,8.7
2025-10-03,dongri-buzurg,Dongri Buzurg Opencast,4800,4560,47.8,87.6,96.6,97.2,23.4,0.6,0.0,240,5.0,0,4264.6,3854.9,10.73,-0.05,8.4
2025-10-04,dongri-buzurg,Dongri Buzurg Opencast,4800,4204,49.4,87.7,94.6,95.1,23.0,1.0,0.0,596,12.4,1,4253.3,3888.2,11.15,-0.1242,8.1
2025-10-05,dongri-buzurg,Dongri Buzurg Opencast,4800,4322,48.5,86.8,97.1,93.0,23.5,0.5,0.0,478,10.0,1,4280.1,3972.6,10.86,-0.0996,7.4
2025-10-06,dongri-buzurg,Dongri Buzurg Opencast,4800,4214,49.3,85.9,95.0,94.6,23.0,1.0,0.0,586,12.2,1,4247.0,3992.8,11.2,-0.1221,7.4
2025-10-07,dongri-buzurg,Dongri Buzurg Opencast,4800,3862,50.0,87.2,86.6,88.4,22.6,1.4,0.0,938,19.5,1,4238.6,4012.8,13.27,-0.1954,7.0
2025-10-08,dongri-buzurg,Dongri Buzurg Opencast,4800,3923,48.7,87.2,91.3,93.3,22.2,1.8,0.0,877,18.3,1,4185.0,4039.3,14.53,-0.1827,7.6
2025-10-09,dongri-buzurg,Dongri Buzurg Opencast,4800,4080,47.5,87.2,87.5,94.8,22.9,1.1,0.0,720,15.0,1,4166.4,4051.1,14.65,-0.15,7.4
2025-10-10,dongri-buzurg,Dongri Buzurg Opencast,4800,2825,48.6,86.5,61.3,93.7,15.7,8.3,0.0,1975,41.1,1,3918.6,4049.9,21.26,-0.4115,15.1
2025-10-11,dongri-buzurg,Dongri Buzurg Opencast,4800,4213,47.9,87.3,92.5,93.5,22.6,1.4,0.0,587,12.2,1,3919.9,4052.6,19.0,-0.1223,15.5
2025-10-12,dongri-buzurg,Dongri Buzurg Opencast,4800,4387,48.9,87.8,95.2,96.5,23.1,0.9,0.0,413,8.6,0,3929.1,4072.5,16.4,-0.086,15.9
2025-10-13,dongri-buzurg,Dongri Buzurg Opencast,4800,4031,48.8,87.6,89.5,92.9,23.1,0.9,0.0,769,16.0,1,3903.0,4087.5,16.3,-0.1602,15.8
2025-10-14,dongri-buzurg,Dongri Buzurg Opencast,4800,4032,48.4,85.1,93.0,96.9,22.5,1.5,0.0,768,16.0,1,3927.3,4091.8,16.22,-0.16,15.9
2025-10-15,dongri-buzurg,Dongri Buzurg Opencast,4800,4048,48.4,86.7,94.0,93.6,22.8,1.2,0.0,752,15.7,1,3945.1,4089.3,16.09,-0.1567,15.3
2025-10-16,dongri-buzurg,Dongri Buzurg Opencast,4800,4275,48.7,87.7,92.8,93.9,23.0,1.0,0.0,525,10.9,1,3973.0,4114.7,14.79,-0.1094,15.2
2025-10-17,dongri-buzurg,Dongri Buzurg Opencast,4800,4357,47.8,87.2,92.1,93.8,23.3,0.7,0.0,443,9.2,0,4191.9,4149.2,13.4,-0.0923,7.6
2025-10-18,dongri-buzurg,Dongri Buzurg Opencast,4800,4133,47.4,86.8,87.7,98.3,22.1,1.9,0.0,667,13.9,1,4180.4,4150.0,13.52,-0.139,8.1
2025-10-19,dongri-buzurg,Dongri Buzurg Opencast,4800,4021,49.3,85.7,85.3,98.4,22.2,1.8,0.0,779,16.2,1,4128.1,4143.0,14.19,-0.1623,9.0
2025-10-20,dongri-buzurg,Dongri Buzurg Opencast,4800,4236,49.0,85.9,92.8,97.2,22.6,1.4,0.0,564,11.8,1,4157.4,4137.8,13.59,-0.1175,9.5
2025-10-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4061,48.4,86.7,95.7,91.8,23.0,1.0,0.0,739,15.4,1,4161.6,4136.5,14.05,-0.154,9.0
2025-10-22,dongri-buzurg,Dongri Buzurg Opencast,4800,4173,48.8,85.6,95.7,97.4,23.2,0.8,0.0,627,13.1,1,4179.4,4129.1,13.81,-0.1306,8.6
2025-10-23,dongri-buzurg,Dongri Buzurg Opencast,4800,4082,49.2,87.5,90.9,95.0,22.0,2.0,0.0,718,15.0,1,4151.9,4126.5,14.11,-0.1496,9.6
2025-10-24,dongri-buzurg,Dongri Buzurg Opencast,4800,4403,49.2,87.3,91.7,99.0,22.5,1.5,0.0,397,8.3,0,4158.4,4128.0,12.65,-0.0827,10.4
2025-10-25,dongri-buzurg,Dongri Buzurg Opencast,4800,4182,49.3,87.9,87.6,95.6,22.4,1.6,0.0,618,12.9,1,4165.4,4132.0,12.72,-0.1288,10.1
2025-10-26,dongri-buzurg,Dongri Buzurg Opencast,4800,4343,48.5,86.8,93.9,96.2,22.8,1.2,0.0,457,9.5,0,4211.4,4142.0,11.91,-0.0952,9.5
2025-10-27,dongri-buzurg,Dongri Buzurg Opencast,4800,3943,48.4,85.6,90.8,93.4,22.4,1.6,0.0,857,17.9,1,4169.6,4130.6,13.41,-0.1785,9.7
2025-10-28,dongri-buzurg,Dongri Buzurg Opencast,4800,4131,49.3,87.4,92.0,93.6,22.8,1.2,0.0,669,13.9,1,4179.6,4130.5,13.53,-0.1394,9.9
2025-10-29,dongri-buzurg,Dongri Buzurg Opencast,4800,4252,47.2,86.4,91.6,96.0,22.5,1.5,0.0,548,11.4,1,4190.9,4124.1,13.0,-0.1142,10.6
2025-10-30,dongri-buzurg,Dongri Buzurg Opencast,4800,4479,49.1,86.8,93.0,99.0,23.5,0.5,0.0,321,6.7,0,4247.6,4142.7,11.42,-0.0669,9.1
2025-10-31,dongri-buzurg,Dongri Buzurg Opencast,4800,4270,48.8,88.1,94.6,94.7,22.8,1.2,0.0,530,11.0,1,4228.6,4141.7,11.32,-0.1104,8.8
2025-11-01,dongri-buzurg,Dongri Buzurg Opencast,4800,3924,48.5,87.4,92.0,90.9,22.4,1.6,0.0,876,18.2,1,4191.7,4132.2,13.04,-0.1825,8.8
2025-11-02,dongri-buzurg,Dongri Buzurg Opencast,4800,4031,47.7,86.3,87.2,96.8,22.5,1.5,0.0,769,16.0,1,4147.1,4114.6,13.78,-0.1602,9.1
2025-11-03,dongri-buzurg,Dongri Buzurg Opencast,4800,3946,48.7,86.6,93.3,95.1,22.4,1.6,0.0,854,17.8,1,4147.6,4106.0,14.78,-0.1779,9.1
2025-11-04,dongri-buzurg,Dongri Buzurg Opencast,4800,3869,49.7,88.5,86.7,89.7,22.1,1.9,0.0,931,19.4,1,4110.1,4090.9,15.94,-0.194,9.8
2025-11-05,dongri-buzurg,Dongri Buzurg Opencast,4800,3857,47.5,86.9,91.3,88.8,22.6,1.4,0.0,943,19.6,1,4053.7,4079.0,16.85,-0.1965,9.7
2025-11-06,dongri-buzurg,Dongri Buzurg Opencast,4800,3819,49.3,87.9,84.8,91.9,22.1,1.9,0.0,981,20.4,1,3959.4,4077.5,17.74,-0.2044,11.1
2025-11-07,dongri-buzurg,Dongri Buzurg Opencast,4800,4191,49.0,87.6,94.4,95.6,22.7,1.3,0.0,609,12.7,1,3948.1,4086.5,16.48,-0.1269,11.2
2025-11-08,dongri-buzurg,Dongri Buzurg Opencast,4800,4417,48.7,87.9,91.7,99.0,23.1,0.9,0.0,383,8.0,0,4018.6,4097.7,14.36,-0.0798,10.5
2025-11-09,dongri-buzurg,Dongri Buzurg Opencast,4800,4150,47.4,84.8,92.3,95.0,23.0,1.0,0.0,650,13.5,1,4035.6,4141.9,14.15,-0.1354,10.0
2025-11-10,dongri-buzurg,Dongri Buzurg Opencast,4800,4255,48.3,86.9,90.4,95.9,23.4,0.6,0.0,545,11.4,1,4079.7,4143.3,13.46,-0.1135,9.0
2025-11-11,dongri-buzurg,Dongri Buzurg Opencast,4800,4232,48.3,86.6,93.8,97.3,22.9,1.1,0.0,568,11.8,1,4131.6,4138.1,13.04,-0.1183,8.2
2025-11-12,dongri-buzurg,Dongri Buzurg Opencast,4800,3907,45.3,85.9,87.9,95.1,22.0,2.0,0.0,893,18.6,1,4138.7,4134.0,14.43,-0.186,8.8
2025-11-13,dongri-buzurg,Dongri Buzurg Opencast,4800,4084,49.0,85.5,88.4,93.1,22.6,1.4,0.0,716,14.9,1,4176.6,4135.7,14.55,-0.1492,8.3
2025-11-14,dongri-buzurg,Dongri Buzurg Opencast,4800,4249,49.4,88.2,93.7,95.8,22.7,1.3,0.0,551,11.5,1,4184.9,4142.4,13.79,-0.1148,8.3
2025-11-15,dongri-buzurg,Dongri Buzurg Opencast,4800,4001,48.2,86.4,86.8,95.2,22.7,1.3,0.0,799,16.6,1,4125.4,4133.3,14.49,-0.1665,8.7
2025-11-16,dongri-buzurg,Dongri Buzurg Opencast,4800,3769,48.1,85.9,90.6,90.4,22.1,1.9,0.0,1031,21.5,1,4071.0,4113.7,16.24,-0.2148,9.6
2025-11-17,dongri-buzurg,Dongri Buzurg Opencast,4800,4055,48.0,86.9,86.2,91.8,22.5,1.5,0.0,745,15.5,1,4042.4,4111.1,16.06,-0.1552,10.5
2025-11-18,dongri-buzurg,Dongri Buzurg Opencast,4800,4001,48.5,86.0,86.0,93.1,22.1,1.9,0.0,799,16.6,1,4009.4,4110.4,16.19,-0.1665,11.3
2025-11-19,dongri-buzurg,Dongri Buzurg Opencast,4800,4334,49.0,87.9,92.9,95.1,23.3,0.7,0.0,466,9.7,0,4070.4,4113.7,14.57,-0.0971,10.0
2025-11-20,dongri-buzurg,Dongri Buzurg Opencast,4800,4057,47.7,86.2,89.0,94.9,22.1,1.9,0.0,743,15.5,1,4066.6,4113.5,14.8,-0.1548,10.5
2025-11-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4121,47.5,87.0,88.9,93.2,23.2,0.8,0.0,679,14.1,1,4048.3,4111.8,14.63,-0.1415,10.0
2025-11-22,dongri-buzurg,Dongri Buzurg Opencast,4800,4133,48.1,86.3,96.0,96.7,23.2,0.8,0.0,667,13.9,1,4067.1,4113.5,14.45,-0.139,9.5
2025-11-23,dongri-buzurg,Dongri Buzurg Opencast,4800,3936,48.9,86.2,85.2,96.5,22.1,1.9,0.0,864,18.0,1,4091.0,4097.9,15.33,-0.18,9.5
2025-11-24,dongri-buzurg,Dongri Buzurg Opencast,4800,4190,48.8,85.6,92.7,96.0,22.7,1.3,0.0,610,12.7,1,4110.3,4098.2,14.68,-0.1271,9.3
2025-11-25,dongri-buzurg,Dongri Buzurg Opencast,4800,4076,48.2,87.3,90.3,93.9,23.2,0.8,0.0,724,15.1,1,4121.0,4089.3,14.78,-0.1508,8.2
2025-11-26,dongri-buzurg,Dongri Buzurg Opencast,4800,2872,48.3,85.1,60.3,97.6,16.2,7.8,0.0,1928,40.2,1,3912.1,4053.6,21.14,-0.4017,15.3
2025-11-27,dongri-buzurg,Dongri Buzurg Opencast,4800,3995,47.8,85.8,88.8,97.0,22.2,1.8,0.0,805,16.8,1,3903.3,4049.1,20.05,-0.1677,15.2
2025-11-28,dongri-buzurg,Dongri Buzurg Opencast,4800,4063,48.5,87.6,90.6,92.8,22.7,1.3,0.0,737,15.4,1,3895.0,4042.8,18.89,-0.1535,15.7
2025-11-29,dongri-buzurg,Dongri Buzurg Opencast,4800,4387,48.9,86.1,91.8,99.0,23.5,0.5,0.0,413,8.6,0,3931.3,4039.7,16.32,-0.086,15.4
2025-11-30,dongri-buzurg,Dongri Buzurg Opencast,4800,4117,47.8,87.1,92.1,93.1,23.2,0.8,0.0,683,14.2,1,3957.1,4034.6,15.79,-0.1423,14.3
2025-12-01,dongri-buzurg,Dongri Buzurg Opencast,4800,3900,49.2,88.4,90.9,89.8,22.9,1.1,0.0,900,18.8,1,3915.7,4033.8,16.54,-0.1875,14.1
2025-12-02,dongri-buzurg,Dongri Buzurg Opencast,4800,4065,48.2,86.7,89.9,95.5,22.1,1.9,0.0,735,15.3,1,3914.1,4034.9,16.23,-0.1531,15.2
2025-12-03,dongri-buzurg,Dongri Buzurg Opencast,4800,4148,48.1,87.6,91.7,95.6,22.9,1.1,0.0,652,13.6,1,4096.4,4041.7,15.57,-0.1358,8.5
2025-12-04,dongri-buzurg,Dongri Buzurg Opencast,4800,3855,48.2,85.6,88.6,90.4,22.9,1.1,0.0,945,19.7,1,4076.4,4041.2,16.6,-0.1969,7.8
2025-12-05,dongri-buzurg,Dongri Buzurg Opencast,4800,4083,48.4,86.2,89.9,95.7,22.6,1.4,0.0,717,14.9,1,4079.3,4048.7,16.18,-0.1494,7.9
2025-12-06,dongri-buzurg,Dongri Buzurg Opencast,4800,4001,48.5,85.2,92.8,92.4,23.3,0.7,0.0,799,16.6,1,4024.1,4054.8,16.28,-0.1665,8.1
2025-12-07,dongri-buzurg,Dongri Buzurg Opencast,4800,4059,49.0,86.1,96.7,93.1,23.4,0.6,0.0,741,15.4,1,4015.9,4050.4,16.06,-0.1544,7.9
2025-12-08,dongri-buzurg,Dongri Buzurg Opencast,4800,4424,48.5,86.5,93.8,99.0,23.3,0.7,0.0,376,7.8,0,4090.7,4050.6,14.0,-0.0783,7.5
2025-12-09,dongri-buzurg,Dongri Buzurg Opencast,4800,4071,48.2,85.7,89.3,96.1,22.5,1.5,0.0,729,15.2,1,4091.6,4048.0,14.3,-0.1519,7.1
2025-12-10,dongri-buzurg,Dongri Buzurg Opencast,4800,4123,49.7,86.0,91.0,95.8,22.5,1.5,0.0,677,14.1,1,4088.0,4043.6,14.25,-0.141,7.5
2025-12-11,dongri-buzurg,Dongri Buzurg Opencast,4800,4091,48.3,85.2,89.0,99.0,22.3,1.7,0.0,709,14.8,1,4121.7,4038.9,14.39,-0.1477,8.1
2025-12-12,dongri-buzurg,Dongri Buzurg Opencast,4800,4277,48.8,87.2,90.6,97.0,23.4,0.6,0.0,523,10.9,1,4149.4,4051.2,13.51,-0.109,7.3
2025-12-13,dongri-buzurg,Dongri Buzurg Opencast,4800,4050,48.2,86.9,94.8,91.2,23.0,1.0,0.0,750,15.6,1,4156.4,4050.1,14.04,-0.1562,7.6
2025-12-14,dongri-buzurg,Dongri Buzurg Opencast,4800,4246,48.0,86.7,86.4,98.1,22.2,1.8,0.0,554,11.5,1,4183.1,4050.0,13.4,-0.1154,8.8
2025-12-15,dongri-buzurg,Dongri Buzurg Opencast,4800,3954,48.0,87.5,90.9,94.1,22.3,1.7,0.0,846,17.6,1,4116.0,4048.4,14.45,-0.1762,9.8
2025-12-16,dongri-buzurg,Dongri Buzurg Opencast,4800,3897,48.9,86.3,90.4,91.7,22.7,1.3,0.0,903,18.8,1,4091.1,4052.7,15.54,-0.1881,9.6
2025-12-17,dongri-buzurg,Dongri Buzurg Opencast,4800,4409,47.8,86.5,94.9,97.8,23.5,0.5,0.0,391,8.1,0,4132.0,4064.5,13.68,-0.0815,8.6
2025-12-18,dongri-buzurg,Dongri Buzurg Opencast,4800,4092,48.9,86.6,87.3,93.4,22.5,1.5,0.0,708,14.8,1,4132.1,4067.5,13.96,-0.1475,8.4
2025-12-19,dongri-buzurg,Dongri Buzurg Opencast,4800,4239,48.2,85.6,91.7,97.8,23.1,0.9,0.0,561,11.7,1,4126.7,4064.4,13.39,-0.1169,8.7
2025-12-20,dongri-buzurg,Dongri Buzurg Opencast,4800,4248,48.4,86.0,87.7,98.3,22.1,1.9,0.0,552,11.5,1,4155.0,4070.7,12.92,-0.115,9.6
2025-12-21,dongri-buzurg,Dongri Buzurg Opencast,4800,4008,47.9,86.4,86.1,96.9,22.3,1.7,0.0,792,16.5,1,4121.0,4067.0,13.82,-0.165,9.5
2025-12-22,dongri-buzurg,Dongri Buzurg Opencast,4800,3891,47.9,85.2,92.3,93.1,22.3,1.7,0.0,909,18.9,1,4112.0,4058.9,15.09,-0.1894,9.5
2025-12-23,dongri-buzurg,Dongri Buzurg Opencast,4800,4150,48.1,85.3,89.8,94.3,23.4,0.6,0.0,650,13.5,1,4148.1,4066.0,14.69,-0.1354,8.8
2025-12-24,dongri-buzurg,Dongri Buzurg Opencast,4800,4007,48.8,85.3,92.6,94.5,23.3,0.7,0.0,793,16.5,1,4090.7,4059.9,15.14,-0.1652,9.0
2025-12-25,dongri-buzurg,Dongri Buzurg Opencast,4800,4016,47.9,84.7,88.7,95.4,22.2,1.8,0.0,784,16.3,1,4079.9,4057.9,15.43,-0.1633,9.3
2025-12-26,dongri-buzurg,Dongri Buzurg Opencast,4800,4260,47.5,87.4,95.1,96.2,23.0,1.0,0.0,540,11.2,1,4082.9,4104.2,14.37,-0.1125,9.4
2025-12-27,dongri-buzurg,Dongri Buzurg Opencast,4800,4221,47.9,86.8,95.8,92.5,23.3,0.7,0.0,579,12.1,1,4079.0,4111.7,13.81,-0.1206,8.2
2025-12-28,dongri-buzurg,Dongri Buzurg Opencast,4800,4089,49.0,86.4,90.1,94.1,23.3,0.7,0.0,711,14.8,1,4090.6,4112.6,14.05,-0.1481,7.2
2025-12-29,dongri-buzurg,Dongri Buzurg Opencast,4800,4257,48.0,87.5,87.1,97.5,22.8,1.2,0.0,543,11.3,1,4142.9,4108.3,13.37,-0.1131,6.7
2025-12-30,dongri-buzurg,Dongri Buzurg Opencast,4800,3879,48.5,85.2,86.3,90.0,22.4,1.6,0.0,921,19.2,1,4104.1,4100.3,14.82,-0.1919,7.7
2025-12-31,dongri-buzurg,Dongri Buzurg Opencast,4800,4339,48.6,87.1,92.6,98.2,23.0,1.0,0.0,461,9.6,0,4151.6,4115.0,13.52,-0.096,8.0
2026-01-01,dongri-buzurg,Dongri Buzurg Opencast,4800,4197,48.6,87.9,93.3,94.9,23.4,0.6,0.0,603,12.6,1,4177.4,4119.4,13.29,-0.1256,6.8
2026-01-02,dongri-buzurg,Dongri Buzurg Opencast,4800,3734,47.7,86.2,87.0,88.9,22.3,1.7,0.0,1066,22.2,1,4102.3,4105.6,15.52,-0.2221,7.5
2026-01-03,dongri-buzurg,Dongri Buzurg Opencast,4800,4085,48.5,85.4,88.8,92.3,23.1,0.9,0.0,715,14.9,1,4082.9,4113.2,15.36,-0.149,7.7
