date,mine_id,rainfall_mm,rainfall_7d_mm,rainfall_anomaly,water_risk_index,soil_saturation_index,monsoon_intensity,cumulative_monsoon_rain
2025-11-25,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-25,gumgaon,0.7,5.2,-0.77,0.033,0.05,0.0,1820.8
2025-11-25,balaghat,0.0,2.4,-1.0,0.03,0.05,0.0,2675.0
2025-11-25,dongri-buzurg,0.0,0.4,-1.0,0.03,0.05,0.0,1491.6
2025-11-26,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-26,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-26,gumgaon,0.0,5.2,-1.0,0.03,0.05,0.0,1820.8
2025-11-26,balaghat,0.0,2.4,-1.0,0.03,0.05,0.0,2675.0
2025-11-26,dongri-buzurg,0.0,0.4,-1.0,0.03,0.05,0.0,1491.6
2025-11-27,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-27,dongri-buzurg,0.0,0.4,-1.0,0.03,0.05,0.0,1491.6
2025-11-27,gumgaon,0.0,5.2,-1.0,0.03,0.05,0.0,1820.8
2025-11-27,balaghat,1.6,4.0,-0.56,0.036,0.05,0.0,2676.6
2025-11-27,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-28,dongri-buzurg,0.0,0.4,-1.0,0.03,0.05,0.0,1491.6
2025-11-28,balaghat,0.0,4.0,-1.0,0.03,0.05,0.0,2676.6
2025-11-28,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-28,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,1131.5
2025-11-28,gumgaon,0.0,0.7,-1.0,0.03,0.05,0.0,1820.8
2025-11-29,balaghat,0.0,4.0,-1.0,0.03,0.05,0.0,2676.6
2025-11-29,ukwa,1.7,1.7,-0.35,0.037,0.05,0.0,1133.2
2025-11-29,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1491.6
2025-11-29,gumgaon,0.0,0.7,-1.0,0.03,0.05,0.0,1820.8
2025-11-29,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-11-30,gumgaon,0.0,0.7,-1.0,0.03,0.05,0.0,1820.8
2025-11-30,balaghat,0.0,2.6,-1.0,0.03,0.05,0.0,2676.6
2025-11-30,ukwa,0.0,1.7,-1.0,0.03,0.05,0.0,1133.2
2025-11-30,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1491.6
2025-11-30,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-01,gumgaon,0.0,0.7,-1.0,0.03,0.05,0.0,1820.8
2025-12-01,balaghat,0.0,1.6,-1.0,0.03,0.05,0.0,2676.6
2025-12-01,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-01,ukwa,0.0,1.7,-1.0,0.03,0.05,0.0,1133.2
2025-12-01,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,1491.6
2025-12-02,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-02,balaghat,0.1,1.7,-0.97,0.03,0.05,0.0,2676.7
2025-12-02,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-02,dongri-buzurg,0.1,0.1,-0.96,0.03,0.05,0.0,1491.7
2025-12-02,ukwa,0.0,1.7,-1.0,0.03,0.05,0.0,1133.2
2025-12-03,ukwa,0.0,1.7,-1.0,0.03,0.05,0.0,1133.2
2025-12-03,dongri-buzurg,0.0,0.1,-1.0,0.03,0.05,0.0,1491.7
2025-12-03,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-03,balaghat,0.0,1.7,-1.0,0.03,0.05,0.0,2676.7
2025-12-03,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-04,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-04,ukwa,0.2,1.9,-0.92,0.031,0.05,0.0,1133.4
2025-12-04,dongri-buzurg,0.4,0.5,-0.86,0.032,0.05,0.0,1492.1
2025-12-04,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-04,balaghat,0.0,0.1,-1.0,0.03,0.05,0.0,2676.7
2025-12-05,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-05,ukwa,0.0,1.9,-1.0,0.03,0.05,0.0,1133.4
2025-12-05,balaghat,1.5,1.6,-0.58,0.036,0.05,0.0,2678.2
2025-12-05,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-05,dongri-buzurg,0.0,0.5,-1.0,0.03,0.05,0.0,1492.1
2025-12-06,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-06,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-06,ukwa,0.4,0.6,-0.85,0.032,0.05,0.0,1133.8
2025-12-06,dongri-buzurg,0.0,0.5,-1.0,0.03,0.05,0.0,1492.1
2025-12-06,balaghat,0.0,1.6,-1.0,0.03,0.05,0.0,2678.2
2025-12-07,balaghat,0.0,1.6,-1.0,0.03,0.05,0.0,2678.2
2025-12-07,dongri-buzurg,0.0,0.5,-1.0,0.03,0.05,0.0,1492.1
2025-12-07,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-07,ukwa,0.0,0.6,-1.0,0.03,0.05,0.0,1133.8
2025-12-07,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-08,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-08,balaghat,0.0,1.6,-1.0,0.03,0.05,0.0,2678.2
2025-12-08,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-08,ukwa,0.1,0.7,-0.96,0.03,0.05,0.0,1133.9
2025-12-08,dongri-buzurg,0.4,0.9,-0.86,0.032,0.05,0.0,1492.5
2025-12-09,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-09,balaghat,0.0,1.5,-1.0,0.03,0.05,0.0,2678.2
2025-12-09,ukwa,0.0,0.7,-1.0,0.03,0.05,0.0,1133.9
2025-12-09,dongri-buzurg,0.2,1.0,-0.93,0.031,0.05,0.0,1492.7
2025-12-09,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-10,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-10,balaghat,0.0,1.5,-1.0,0.03,0.05,0.0,2678.2
2025-12-10,dongri-buzurg,0.0,1.0,-1.0,0.03,0.05,0.0,1492.7
2025-12-10,ukwa,0.0,0.7,-1.0,0.03,0.05,0.0,1133.9
2025-12-10,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-11,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-11,balaghat,1.3,2.8,-0.64,0.035,0.05,0.0,2679.5
2025-12-11,ukwa,0.0,0.5,-1.0,0.03,0.05,0.0,1133.9
2025-12-11,dongri-buzurg,0.0,0.6,-1.0,0.03,0.05,0.0,1492.7
2025-12-11,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-12,balaghat,4.6,5.9,0.28,0.048,0.05,0.0,2684.1
2025-12-12,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,1301.2
2025-12-12,dongri-buzurg,0.0,0.6,-1.0,0.03,0.05,0.0,1492.7
2025-12-12,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-12,ukwa,0.0,0.5,-1.0,0.03,0.05,0.0,1133.9
2025-12-13,ukwa,0.0,0.1,-1.0,0.03,0.05,0.0,1133.9
2025-12-13,balaghat,0.0,5.9,-1.0,0.03,0.05,0.0,2684.1
2025-12-13,tirodi,0.5,0.5,-0.79,0.032,0.05,0.0,1301.7
2025-12-13,dongri-buzurg,0.0,0.6,-1.0,0.03,0.05,0.0,1492.7
2025-12-13,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-14,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-14,tirodi,0.4,0.9,-0.83,0.032,0.05,0.0,1302.1
2025-12-14,balaghat,0.0,5.9,-1.0,0.03,0.05,0.0,2684.1
2025-12-14,dongri-buzurg,0.5,1.1,-0.82,0.032,0.05,0.0,1493.2
2025-12-14,ukwa,0.7,0.8,-0.73,0.033,0.05,0.0,1134.6
2025-12-15,balaghat,1.5,7.4,-0.58,0.04,0.056,0.0,2685.6
2025-12-15,dongri-buzurg,0.2,0.9,-0.93,0.031,0.05,0.0,1493.4
2025-12-15,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-15,tirodi,0.1,1.0,-0.96,0.03,0.05,0.0,1302.2
2025-12-15,ukwa,0.0,0.7,-1.0,0.03,0.05,0.0,1134.6
2025-12-16,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,1820.8
2025-12-16,balaghat,0.0,7.4,-1.0,0.034,0.056,0.0,2685.6
2025-12-16,tirodi,0.0,1.0,-1.0,0.03,0.05,0.0,1302.2
2025-12-16,ukwa,0.0,0.7,-1.0,0.03,0.05,0.0,1134.6
2025-12-16,dongri-buzurg,1.2,1.9,-0.57,0.035,0.05,0.0,1494.6
